image_path,label,label_index,crop,disease,dataset,split
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_healthy\multicrop_IMG-358-_jpg.rf.6d2339b160d3e2798bfd97658396c9a3.jpg,Groundnut___Healthy,45,Groundnut,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_late_leaf_spot\multicrop_Late-Leaf-Spot-715-_jpg.rf.a5b2c4472fa585274ffea17580dd87a4.jpg,Groundnut___Late_Leaf_Spot,46,Groundnut,Late_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_late_leaf_spot\multicrop_Late-Leaf-Spot-585-_jpg.rf.a4a69550e6f6282120d945a6827521e3.jpg,Groundnut___Late_Leaf_Spot,46,Groundnut,Late_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_late_leaf_spot\multicrop_Late-Leaf-Spot-530-_jpg.rf.28c6cb8882a091574b35062a5648bfc2.jpg,Groundnut___Late_Leaf_Spot,46,Groundnut,Late_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_late_leaf_spot\multicrop_Late-Leaf-Spot-968-_jpg.rf.4a980a785bb495a21725b8cf2c6340e2.jpg,Groundnut___Late_Leaf_Spot,46,Groundnut,Late_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_nutrition_deficiency\multicrop_Nutirtion-Deficiency-886-_jpg.rf.cb0a064524ee45c7b23896289a711272.jpg,Groundnut___Nutrition_Deficiency,47,Groundnut,Nutrition_Deficiency,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_nutrition_deficiency\multicrop_Nutirtion-Deficiency-911-_jpg.rf.10d8959eb1be428f568fa2cd5bcd7c28.jpg,Groundnut___Nutrition_Deficiency,47,Groundnut,Nutrition_Deficiency,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_nutrition_deficiency\multicrop_Nutirtion-Deficiency-923-_jpg.rf.69f632b6723f585c9b42931a3988c35b.jpg,Groundnut___Nutrition_Deficiency,47,Groundnut,Nutrition_Deficiency,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_nutrition_deficiency\multicrop_Nutirtion-Deficiency-818-_jpg.rf.e92da2c1b8cfc86c531d822db000b16c.jpg,Groundnut___Nutrition_Deficiency,47,Groundnut,Nutrition_Deficiency,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_rust\multicrop_Rust-884-_jpg.rf.ace0dc5e0f762676b6140aacafae419f.jpg,Groundnut___Rust,48,Groundnut,Rust,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_rust\multicrop_Rust-863-_jpg.rf.439621fbd05e6fb025feddc1a2d361db.jpg,Groundnut___Rust,48,Groundnut,Rust,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_rust\multicrop_Rust-845-_jpg.rf.208c89f4c9987269d6434a04ed670a00.jpg,Groundnut___Rust,48,Groundnut,Rust,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\groundnut_rust\multicrop_Rust-883-_jpg.rf.82bcf6c3c8e7eda5ca43f18f1d685dac.jpg,Groundnut___Rust,48,Groundnut,Rust,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Orange___Haunglongbing_Citrus_greening\custom_39551c4b-589e-4eb9-a53b-41343a612868___CREC_HLB 7718.JPG,Orange___Haunglongbing_Citrus_Greening,49,Orange,Haunglongbing_Citrus_Greening,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Orange___Haunglongbing_Citrus_greening\custom_d120a213-8ae4-4050-a5eb-6414f3411a90___CREC_HLB 6870.JPG,Orange___Haunglongbing_Citrus_Greening,49,Orange,Haunglongbing_Citrus_Greening,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Orange___Haunglongbing_Citrus_greening\custom_47aa39e1-10d8-4909-a641-347c7c124909___UF.Citrus_HLB_Lab 9702.JPG,Orange___Haunglongbing_Citrus_Greening,49,Orange,Haunglongbing_Citrus_Greening,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Orange___Haunglongbing_Citrus_greening\custom_7219ee0a-c6d5-45be-b49d-8ff4078b10fb___CREC_HLB 4535.JPG,Orange___Haunglongbing_Citrus_Greening,49,Orange,Haunglongbing_Citrus_Greening,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___Bacterial_spot\custom_a1195e59-9d6b-4d98-a497-9e5e73c58bd4___Rut._Bact.S 1219.JPG,Peach___Bacterial_Spot,50,Peach,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___Bacterial_spot\custom_8487294e-5dfc-499b-8582-f25f7da24b9e___Rutg._Bact.S 1858.JPG,Peach___Bacterial_Spot,50,Peach,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___Bacterial_spot\custom_a401561d-e4f3-453b-a4eb-21aa0ff12811___Rutg._Bact.S 2205.JPG,Peach___Bacterial_Spot,50,Peach,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___Bacterial_spot\custom_e02b031c-1a9e-4ffc-b474-79c3a83f84b5___Rut._Bact.S 0864.JPG,Peach___Bacterial_Spot,50,Peach,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___healthy\custom_2db4ac2a-c6e8-48e2-a2f3-4babea0167a8___Rutg._HL 3544.JPG,Peach___Healthy,51,Peach,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___healthy\custom_5222ca45-657d-42ac-81c4-58aa0d6b9c93___Rutg._HL 3715.JPG,Peach___Healthy,51,Peach,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___healthy\custom_16fd01db-20d4-4778-a212-f0df9aeeb47b___Rutg._HL 3524.JPG,Peach___Healthy,51,Peach,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach___healthy\custom_b6b70c6d-6b81-4608-a62f-f32f6b370360___Rutg._HL 2428.JPG,Peach___Healthy,51,Peach,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach_leaf\plantdoc_Peach leaf (1).jpg,Peach___Leaf,52,Peach,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach_leaf\plantdoc_Peach leaf (3).jpg,Peach___Leaf,52,Peach,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach_leaf\plantdoc_Peach leaf (5).jpg,Peach___Leaf,52,Peach,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Peach_leaf\plantdoc_Peach leaf (7).jpg,Peach___Leaf,52,Peach,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___Bacterial_spot\custom_602b5122-fee8-4615-aaf1-91dcfd54125f___JR_B.Spot 9066.JPG,Pepper_Bell___Bacterial_Spot,53,Pepper_Bell,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___Bacterial_spot\custom_fdaea662-b23a-41cf-803c-ca33cf492455___NREC_B.Spot 9069.JPG,Pepper_Bell___Bacterial_Spot,53,Pepper_Bell,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___Bacterial_spot\custom_0915c9a9-25b0-4728-be01-86e5cecb57df___NREC_B.Spot 1816.JPG,Pepper_Bell___Bacterial_Spot,53,Pepper_Bell,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___Bacterial_spot\custom_03bb7042-3fd5-42e1-aa2c-d51d6843704c___JR_B.Spot 8925.JPG,Pepper_Bell___Bacterial_Spot,53,Pepper_Bell,Bacterial_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___healthy\custom_f63db177-4ffc-421f-b164-48f6a22dd14a___JR_HL 8169.JPG,Pepper_Bell___Healthy,54,Pepper_Bell,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___healthy\custom_7d949066-dd95-4be3-bde3-7ba0f410e771___JR_HL 8226.JPG,Pepper_Bell___Healthy,54,Pepper_Bell,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___healthy\custom_147582b1-0d36-4409-8810-1fd5d4304388___JR_HL 5977.JPG,Pepper_Bell___Healthy,54,Pepper_Bell,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Pepper_bell___healthy\custom_0de13a24-e542-45a2-be5a-8db7d8d858db___JR_HL 5982.JPG,Pepper_Bell___Healthy,54,Pepper_Bell,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Early_blight\custom_d03ee4f8-b77d-4f0f-8d13-d0a019a37a66___RS_Early.B 6970.JPG,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Early_blight\custom_283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Early_blight\custom_f0f41a0d-7679-4e56-85df-44934fe0cb3b___RS_Early.B 7054.JPG,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Early_blight\custom_5a6f3209-223e-43e5-8680-41dd3d5091ce___RS_Early.B 7288.JPG,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___healthy\custom_bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829.JPG,Potato___Healthy,58,Potato,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___healthy\custom_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,Potato___Healthy,58,Potato,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___healthy\custom_c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939.JPG,Potato___Healthy,58,Potato,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___healthy\custom_dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841.JPG,Potato___Healthy,58,Potato,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Late_blight\custom_c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Late_blight\custom_8e78b212-d2b4-4551-a1c1-70268ec75b0d___RS_LB 2958.JPG,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Late_blight\custom_d752ca70-320b-4d33-970f-8f3eead9141e___RS_LB 3166.JPG,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato___Late_blight\custom_9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_early_blight\plantdoc_Potato leaf early blight (5).jpg,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_early_blight\plantdoc_Potato leaf early blight (6).jpg,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_early_blight\plantdoc_Potato leaf early blight (4).jpg,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_early_blight\plantdoc_Potato leaf early blight (7).jpg,Potato___Early_Blight,57,Potato,Early_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_late_blight\plantdoc_Potato leaf late blight (6).jpg,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_late_blight\plantdoc_Potato leaf late blight (4).jpg,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_late_blight\plantdoc_Potato leaf late blight (8).jpg,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Potato_leaf_late_blight\plantdoc_Potato leaf late blight (2).jpg,Potato___Late_Blight,59,Potato,Late_Blight,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_black_leaf_spot\multicrop_Black-Leaf-Spot-83-_jpg.rf.d79744760a67e9ae715791561807a00d.jpg,Radish___Black_Leaf_Spot,60,Radish,Black_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_black_leaf_spot\multicrop_Black-Leaf-Spot-521-_jpg.rf.f126e55e8b10e57a154bf59928f1bdc8.jpg,Radish___Black_Leaf_Spot,60,Radish,Black_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_black_leaf_spot\multicrop_Black-Leaf-Spot-462-_jpg.rf.eb91ed97c981a89b72bb086512074070.jpg,Radish___Black_Leaf_Spot,60,Radish,Black_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_black_leaf_spot\multicrop_Black-Leaf-Spot-92-_jpg.rf.0497b5f1313aa4cf3af9e0d5ee365442.jpg,Radish___Black_Leaf_Spot,60,Radish,Black_Leaf_Spot,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_downey_mildew\multicrop_Downey-Mildew-57-_jpg.rf.1e29713ee3ba15439eb5ccb41d5b5937.jpg,Radish___Downey_Mildew,61,Radish,Downey_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_downey_mildew\multicrop_Downey-Mildew-568-_jpg.rf.435af10c4a6ec1cb2843168b9c999bcf.jpg,Radish___Downey_Mildew,61,Radish,Downey_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_downey_mildew\multicrop_Downey-Mildew-570-_jpg.rf.713adfd7907778352bb861e56ac4c02b.jpg,Radish___Downey_Mildew,61,Radish,Downey_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_downey_mildew\multicrop_Downey-Mildew-574-_jpg.rf.477861b5feff05d2313bf513fc9c57f9.jpg,Radish___Downey_Mildew,61,Radish,Downey_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_flea_beetle\multicrop_Flea-Beetle-464-_jpg.rf.5d9c74bab75d99f2b6d5175cffac8e9a.jpg,Radish___Flea_Beetle,62,Radish,Flea_Beetle,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_flea_beetle\multicrop_Flea-Beetle-405-_jpg.rf.1c4e090ea65317bd8b96896443c316ba.jpg,Radish___Flea_Beetle,62,Radish,Flea_Beetle,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_flea_beetle\multicrop_Flea-Beetle-89-_jpg.rf.aeb8f650e7c68ad5bd1012b47606cbdb.jpg,Radish___Flea_Beetle,62,Radish,Flea_Beetle,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_flea_beetle\multicrop_Flea-Beetle-54-_jpg.rf.bec775916ae46971688a5f8c4ab7ec1c.jpg,Radish___Flea_Beetle,62,Radish,Flea_Beetle,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_healthy\multicrop_IMG-50-_jpg.rf.5e2aa520e146e5474ed660171366ab7c.jpg,Radish___Healthy,63,Radish,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_healthy\multicrop_IMG-73-_jpg.rf.6710823067bdf9076d50358765675eda.jpg,Radish___Healthy,63,Radish,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_healthy\multicrop_IMG-553-_jpg.rf.f68c12b3e33b524b1e53ad3417cbfe86.jpg,Radish___Healthy,63,Radish,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_healthy\multicrop_IMG-613-_jpg.rf.3b272e8f74a2731825008bc309bbaf2e.jpg,Radish___Healthy,63,Radish,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_mosaic\multicrop_Mosaic-Virus-540-_jpg.rf.985a3a7eff4af905585935ccb912980d.jpg,Radish___Mosaic,64,Radish,Mosaic,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_mosaic\multicrop_Mosaic-Virus-71-_jpg.rf.a8bfc95205b6b7a2ac516a66ef63ea76.jpg,Radish___Mosaic,64,Radish,Mosaic,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_mosaic\multicrop_Mosaic-Virus-516-_jpg.rf.c4d0c6eb8e993aadcf67ac7f450118a0.jpg,Radish___Mosaic,64,Radish,Mosaic,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\radish_mosaic\multicrop_Mosaic-Virus-507-_jpg.rf.3f2b1d44fa5bbbce95cc73c857af3f1b.jpg,Radish___Mosaic,64,Radish,Mosaic,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry___healthy\custom_4c3285d2-1ba0-4147-afd9-1869ee19ec4c___Mary_HL 6229.JPG,Raspberry___Healthy,65,Raspberry,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry___healthy\custom_463042b8-3b99-473c-b59e-756f6eaf4400___Mary_HL 9221.JPG,Raspberry___Healthy,65,Raspberry,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry___healthy\custom_171c4de9-764a-4ade-8822-5c356e0c05ae___Mary_HL 6291.JPG,Raspberry___Healthy,65,Raspberry,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry___healthy\custom_caa9c1d8-620e-46fa-a8c8-038ee145dd20___Mary_HL 6230.JPG,Raspberry___Healthy,65,Raspberry,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry_leaf\plantdoc_Raspberry leaf (2).jpg,Raspberry___Leaf,66,Raspberry,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry_leaf\plantdoc_Raspberry leaf (6).jpg,Raspberry___Leaf,66,Raspberry,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry_leaf\plantdoc_Raspberry leaf (7).jpg,Raspberry___Leaf,66,Raspberry,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Raspberry_leaf\plantdoc_Raspberry leaf (1).jpg,Raspberry___Leaf,66,Raspberry,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soyabean_leaf\plantdoc_Soyabean leaf (2).jpg,Soyabean___Leaf,67,Soyabean,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soyabean_leaf\plantdoc_Soyabean leaf (4).jpg,Soyabean___Leaf,67,Soyabean,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soyabean_leaf\plantdoc_Soyabean leaf (8).jpg,Soyabean___Leaf,67,Soyabean,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soyabean_leaf\plantdoc_Soyabean leaf (1).jpg,Soyabean___Leaf,67,Soyabean,Leaf,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soybean___healthy\custom_b632001e-51cf-42c1-8fde-750a5d4e0040___RS_HL 5604 1.JPG,Soybean___Healthy,68,Soybean,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soybean___healthy\custom_bcceb05d-85a7-4e3d-aa18-3a2fe26bd2f3___RS_HL 6548.JPG,Soybean___Healthy,68,Soybean,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soybean___healthy\custom_4ca9aa5e-c7c7-462e-a56a-76024ff9786a___RS_HL 4851.JPG,Soybean___Healthy,68,Soybean,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Soybean___healthy\custom_1770ce1e-e269-48c7-b7eb-4e19ddd0ab55___RS_HL 3411.JPG,Soybean___Healthy,68,Soybean,Healthy,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash___Powdery_mildew\custom_dd88f921-810e-4578-9929-d70d3d306bd7___UMD_Powd.M 0275.JPG,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash___Powdery_mildew\custom_72b5f3f9-745e-40a8-8758-6f6fb4073c0a___MD_Powd.M 0155.JPG,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash___Powdery_mildew\custom_2dca0657-3a77-4e8e-89ca-9f70650bc80f___UMD_Powd.M 9886.JPG,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash___Powdery_mildew\custom_a552d78d-29e9-45ea-b562-eb65caa0c5d4___MD_Powd.M 0626.JPG,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (5).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
C:\Users\Dell\Downloads\hackaton\main\crop_disease_platform\backend\data\processed\unified_dataset\val\Squash_Powdery_mildew_leaf\plantdoc_Squash Powdery mildew leaf (6).jpg,Squash___Powdery_Mildew,69,Squash,Powdery_Mildew,unified_dataset_smoke,val
